ID_NO,INTERNAL_SCORE,ID_DECISION,CHANNEL,STORE,APPLICATION_TYPE,CONSULTATION_ID,FLAG_HIT,FICO_SCORE,DATE_OF_BIRTH,RESIDENCE,MARITAL_STATUS,SEX_FLAG,DEPENDENDENTS_NO,UNDERWRITERïS_NAME_CREDIT,ACCOUNT_TYPE_CREDIT,RESPONSIBILITY_TYPE_CREDIT,CREDIT_TYPE,Source,IMPUGNATED_REGISTRY,UNDERWRITERïS_NAME_CONSULTATION,ACCOUNT_TYPE_CONSULTATION,RESPONSIBILITY_TYPE_CONSULTATION,AMOUNT_APPLIED_FOR,Paid/Not Paid
010115A3000075C3,135,INMEDIATO,1,148,2.01801E+25,362867249,1,677,25/06/1987,5,,,0,BANCOS,¨Pr‚stamo N¢mina?,UNERFORSCHT,Revolvente,Bur¢ de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
01010A1B00028562,179,INMEDIATO,1,151,2.01711E+25,337210958,1,694,04/05/1992,5,D,M,0,BANCOS,L¡nea de Cr‚dito,Individual,Pagos Fijos,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101009700009F2D,202,INMEDIATO,1,151,2.01801E+25,354330167,0,692,03/03/1944,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
0101009700009F5A,84,INMEDIATO,1,151,2.01801E+25,359237141,1,744,23/01/1982,5,,,0,BANCOS,Tarjeta de Cr‚dito,UNERFORSCHT,Revolvente,Bur¢ de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
01010099000056F6,130,INVESTIGACIàN,1,153,2.01711E+25,335731969,1,690,19/09/1977,5,,,1,TIENDA COMERCIAL,Aparatos/Muebles,Individual,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCOS,Tarjeta de Cr‚dito,Individual,0,0
010100BC0000CF69,115,INVESTIGACIàN,1,153,2.01711E+25,343323452,0,609,25/06/1960,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,FINANCIERA,Pr‚stamo Personal,Individual,0,0
1.0101E+14,84,INVESTIGACIàN,1,153,2.01712E+25,352677859,0,540,02/02/1993,2,S,M,1,TIENDA COMERCIAL,Tarjeta de Cr‚dito,Individual,Revolvente,C¡culo de Cr‚dito,NO,BANCOS,Tarjeta de Cr‚dito,Individual,0,0
01010099000163BA,79,INVESTIGACIàN,1,153,2.01801E+25,363249040,0,0,24/08/1997,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010100A200012392,166,INMEDIATO,1,162,2.01711E+25,340530301,0,616,23/10/1992,3,C,F,1,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010100A2000123CB,111,INVESTIGACIàN,1,162,2.01712E+25,344856176,1,640,21/08/1998,5,,,0,COMUNICACIONES,L¡nea de Cr‚dito,Individual,Revolvente,C¡culo de Cr‚dito,NO,BANCOS,Compra de Autom¢vil,Individual,0,1
01010BBF0000DD8F,105,INVESTIGACIàN,1,162,2.01712E+25,347432541,1,557,04/07/1989,5,,,0,BANCOS,Tarjeta de Cr‚dito,Individual,Revolvente,Bur¢ de Cr‚dito,NO,BANCOS,Desconocido,Individual,0,0
010100A200012446,156,INMEDIATO,1,162,2.01712E+25,352654879,0,597,25/02/1994,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010100A2000124C8,136,INVESTIGACIàN,1,162,2.01801E+25,362525525,0,491,18/01/2000,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010110E30000B89F,106,INMEDIATO,1,165,2.01701E+25,256777254,1,689,15/07/1971,,,,0,SERVICIOS,Otros,UNERFORSCHT,Sin L¡mite Preestablecido,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100A500010F38,118,INVESTIGACIàN,1,165,2.01701E+25,257231694,1,476,17/01/1994,5,,,0,BANCOS,Tarjeta de Cr‚dito,Individual,Revolvente,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100A50000BCE9,135,INMEDIATO,1,165,2.01701E+25,258918940,1,521,21/07/1994,5,D,M,0,SERVICIOS,L¡nea de Cr‚dito,UNERFORSCHT,Sin L¡mite Preestablecido,Bur¢ de Cr‚dito,NO,BANCOS,Cr‚dito al Consumo,Individual,0,0
010100A50000E4FB,98,INVESTIGACIàN,1,165,2.01701E+25,262248664,0,610,12/02/1971,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100A500004CDD,127,INMEDIATO,1,165,2.01701E+25,262326711,0,518,25/11/1996,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100A50001109F,132,INMEDIATO,1,165,2.01701E+25,262612832,1,654,02/01/1994,3,S,M,0,SERVICIOS,L¡nea de Cr‚dito,UNERFORSCHT,Sin L¡mite Preestablecido,Bur¢ de Cr‚dito,NO,FINANCIERA,UNERFORSCHT,Individual,0,0
010100A50000A39C,136,INMEDIATO,1,165,2.01701E+25,262722974,1,650,09/01/1990,1,S,F,0,BANCOS,¨Pr‚stamo N¢mina?,UNERFORSCHT,Pagos Fijos,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100A500010FCE,113,INVESTIGACIàN,1,165,2.01702E+25,263700511,0,0,03/01/1999,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100A50001002E,118,INMEDIATO,1,165,2.01702E+25,267300409,,,,,,,,SERVICIOS,L¡nea de Cr‚dito,UNERFORSCHT,Sin L¡mite Preestablecido,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100A5000111D9,109,INMEDIATO,1,165,2.01702E+25,268891402,1,646,02/09/1995,5,,,0,COMUNICACIONES,L¡nea de Cr‚dito,UNERFORSCHT,Revolvente,Bur¢ de Cr‚dito,NO,BANCOS,Cr‚dito al Consumo,Individual,0,0
010100A500011224,135,INMEDIATO,1,165,2.01703E+25,270540556,,,,,,,,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100A50001049C,106,INMEDIATO,1,165,2.01704E+25,277403209,0,539,03/03/1998,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100A50000D154,108,INMEDIATO,1,165,2.01704E+25,278768522,0,556,29/02/1992,5,D,M,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
01010D360000CC6E,126,INVESTIGACIàN,1,165,2.01704E+25,278839565,0,558,22/09/1958,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,SIC/COBRANZA,Pagos Fijos,UNERFORSCHT,0,0
010110E30000CBE6,113,INMEDIATO,1,165,2.01704E+25,279876098,1,543,11/08/1992,5,,,0,FINANCIERA,Pr‚stamo Personal,UNERFORSCHT,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCOS,Tarjeta de Cr‚dito,Individual,0,0
010100A50001147B,87,INVESTIGACIàN,1,165,2.01704E+25,280917304,0,0,22/05/1996,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
01011528000157AE,108,INVESTIGACIàN,1,165,2.01705E+25,283971768,0,0,23/06/1996,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100A50001156A,118,INMEDIATO,1,165,2.01705E+25,285676835,1,630,22/12/1978,5,,,0,TIENDA COMERCIAL,Aparatos/Muebles,UNERFORSCHT,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCOS,Desconocido,Individual,0,0
01010D3600010AD9,131,INVESTIGACIàN,1,165,2.01705E+25,288116276,0,522,17/08/1983,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
01010D3600007714,118,INMEDIATO,1,165,2.01706E+25,293264440,0,640,08/05/1969,5,D,F,0,BANCOS,Pr‚stamo Personal,UNERFORSCHT,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100A5000116EC,87,INMEDIATO,1,165,2.01706E+25,293993586,0,582,28/04/1999,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100A50000856C,91,INVESTIGACIàN,1,165,2.01706E+25,297122517,0,530,21/02/1994,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100A50000B9D0,128,INMEDIATO,1,165,2.01707E+25,305282553,0,482,04/07/1967,5,,,0,SERVICIOS,L¡nea de Cr‚dito,UNERFORSCHT,Sin L¡mite Preestablecido,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010100A500000186,111,INVESTIGACIàN,1,165,2.01708E+24,309220771,1,547,18/12/1955,3,S,M,0,TIENDA COMERCIAL,Aparatos/Muebles,Individual,Pagos Fijos,C¡culo de Cr‚dito,NO,SIC/COBRANZA,Pagos Fijos,UNERFORSCHT,0,0
010100A500011A48,99,INVESTIGACIàN,1,165,2.01708E+25,310795729,0,0,21/11/1987,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100A500010947,147,INMEDIATO,1,165,2.01708E+25,311219487,1,659,03/06/1996,5,,,0,TIENDA COMERCIAL,L¡nea de Cr‚dito,UNERFORSCHT,Revolvente,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
0101084C00010413,134,INMEDIATO,1,165,2.01708E+25,311244129,0,677,13/09/1989,5,,,0,SERVICIOS,L¡nea de Cr‚dito,UNERFORSCHT,Sin L¡mite Preestablecido,Bur¢ de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010100A500011A67,112,INVESTIGACIàN,1,165,2.01708E+25,311270152,0,587,28/09/1995,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101085D0000FC15,127,INMEDIATO,1,165,2.01708E+25,312386926,0,709,15/07/1960,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCOS,Tarjeta de Cr‚dito,Individual,0,0
010100A500011BE6,105,INMEDIATO,1,165,2.01709E+25,320684718,0,643,26/09/1997,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010110E30000D445,167,INVESTIGACIàN,1,165,2.01709E+25,324281653,1,651,17/07/1957,5,,,0,FINANCIERA,Pr‚stamo Personal,Individual,Pagos Fijos,Bur¢ de Cr‚dito,NO,FINANCIERA,Desconocido,Individual,0,0
010100A500011C9D,98,INVESTIGACIàN,1,165,2.01709E+25,324057310,0,615,06/09/1992,1,L,M,1,SERVICIOS,L¡nea de Cr‚dito,Individual,Sin L¡mite Preestablecido,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100A500011DFF,142,INVESTIGACIàN,1,165,2.0171E+25,331846987,1,716,18/12/1966,,,,0,BANCOS,L¡nea de Cr‚dito,Individual,Pagos Fijos,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010100A5000114D3,109,INVESTIGACIàN,1,165,2.01711E+25,343802596,1,632,05/04/1999,5,,,0,SERVICIOS,Otros,Individual,Sin L¡mite Preestablecido,C¡culo de Cr‚dito,NO,SIC/COBRANZA,Pagos Fijos,UNERFORSCHT,0,1
010100A500011FF7,77,INVESTIGACIàN,1,165,2.01712E+25,352059084,0,0,04/03/1999,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100A500011DAE,113,INVESTIGACIàN,1,165,2.01712E+25,352863751,1,677,12/12/1997,5,,,0,FINANCIERA,Aparatos/Muebles,Individual,Pagos Fijos,Bur¢ de Cr‚dito,NO,BANCOS,Pr‚stamo Personal,Individual,0,0
010100A50000555C,125,INVESTIGACIàN,1,165,2.01801E+25,355850239,1,652,29/06/1997,5,,,0,BANCOS,Tarjeta de Cr‚dito,Individual,Revolvente,Bur¢ de Cr‚dito,NO,BANCOS,Tarjeta de Cr‚dito,Individual,0,0
01010E53000196B8,82,INVESTIGACIàN,1,168,2.01711E+25,334749868,0,624,20/05/1995,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCOS,Pagos Fijos,UNERFORSCHT,0,0
01270F6E0000316D,99,INVESTIGACIàN,1,168,2.01711E+25,335527228,0,537,11/11/1998,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,Desconocido,Individual,0,0
010100A800010474,101,INVESTIGACIàN,1,168,2.01711E+25,337700262,0,599,31/01/1998,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100A800010501,107,INVESTIGACIàN,1,168,2.01712E+25,346356392,0,543,09/07/1972,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100A800010500,126,INVESTIGACIàN,1,168,2.01712E+25,346799933,0,573,24/05/1998,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010106C900005019,97,INVESTIGACIàN,1,168,2.01712E+25,348277746,1,693,20/05/1983,5,S,,3,TIENDA COMERCIAL,L¡nea de Cr‚dito,Individual,Revolvente,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100A80001057D,93,INVESTIGACIàN,1,168,2.01712E+25,351873410,0,540,05/12/1975,5,,F,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100A8000105BC,82,INVESTIGACIàN,1,168,2.01712E+25,353456105,1,668,29/01/1996,5,,,0,SERVICIOS,Otros,Individual,Sin L¡mite Preestablecido,Bur¢ de Cr‚dito,NO,BANCOS,Tarjeta de Cr‚dito,Individual,0,0
010100A80000F2E9,96,INVESTIGACIàN,1,168,2.01801E+25,354245648,0,550,18/04/1967,3,C,M,1,BANCO AZTECA,Cr‚dito al Consumo,Titular con Aval,Pagos Fijos,Banco Azteca,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
01010E190000CFD6,104,INVESTIGACIàN,1,175,2.01709E+25,318600016,0,543,24/11/1978,1,C,M,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100AF00017ADF,86,INVESTIGACIàN,1,175,2.01709E+25,321385910,0,497,12/07/1995,5,,M,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,1
010916F100005410,91,INVESTIGACIàN,1,175,2.01709E+25,322931254,0,534,21/07/1996,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100AF0000BFE4,92,INVESTIGACIàN,1,175,2.01711E+25,340472048,0,526,18/08/1989,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,SIC/COBRANZA,Pagos Fijos,UNERFORSCHT,0,0
010100AF00017D10,96,INMEDIATO,1,175,2.01801E+25,355887805,1,563,31/10/1965,5,,,0,SERVICIOS,Otros,UNERFORSCHT,Sin L¡mite Preestablecido,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010100AF00003ECC,103,INVESTIGACIàN,1,175,2.01801E+25,359934484,1,610,24/01/1979,5,,,0,BANCOS,Tarjeta de Cr‚dito,Individual,Revolvente,Bur¢ de Cr‚dito,NO,COMUNICACIONES,Tarjeta de Cr‚dito,Individual,0,0
010108B00000D9BA,101,INMEDIATO,1,175,2.01801E+25,361583730,1,736,21/05/1967,5,,,0,BANCOS,Tarjeta de Cr‚dito,Individual,Revolvente,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100B20001D6B8,77,INVESTIGACIàN,1,178,2.01711E+25,340490058,1,626,15/08/1999,5,,,0,TIENDA COMERCIAL,L¡nea de Cr‚dito,Individual,Revolvente,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
0101125700015AD5,53,INVESTIGACIàN,1,178,2.01712E+25,347978724,1,622,07/08/1997,5,,,0,BANCOS,Pr‚stamo Personal,Individual,Pagos Fijos,C¡culo de Cr‚dito,NO,BANCOS,Tarjeta de Cr‚dito,Individual,0,1
010100B3000129C1,165,INMEDIATO,1,179,2.0171E+25,331833338,0,618,04/01/1965,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010100B300012A23,172,INVESTIGACIàN,1,179,2.0171E+25,333859360,1,524,06/10/1988,5,,M,0,BANCOS,F¡sica Actividad con Empresarial,Individual,Pagos Fijos,Bur¢ de Cr‚dito,NO,FINANCIERA,Pagos Fijos,UNERFORSCHT,1,0
010100B300012424,120,INVESTIGACIàN,1,179,2.01711E+25,336677611,0,515,22/03/1999,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100B30000D936,124,INVESTIGACIàN,1,179,2.01711E+24,340462337,0,500,09/04/1990,5,D,M,4,BANCOS,Tarjeta de Cr‚dito,Individual,Revolvente,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100B300012864,115,INVESTIGACIàN,1,179,2.01711E+25,342685469,0,701,18/09/1996,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100B30000A8FA,95,INMEDIATO,1,179,2.01712E+25,348104415,1,604,29/09/1985,5,,M,0,FINANCIERA,Pr‚stamo Personal,UNERFORSCHT,Pagos Fijos,Bur¢ de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010100B300012D93,107,INMEDIATO,1,179,2.01801E+25,357609765,0,579,29/05/1984,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010100B30000BD3B,146,INMEDIATO,1,179,2.01801E+25,359186696,1,709,11/11/1992,5,D,F,1,COOPERATIVA/CAJA,Pr‚stamo Personal,UNERFORSCHT,Pagos Fijos,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010100B400010447,154,INVESTIGACIàN,1,180,2.01701E+25,261066164,0,567,20/05/1956,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010105B900010108,155,INMEDIATO,1,180,2.01701E+25,262496816,1,650,21/08/1983,5,,,0,BANCOS,Pr‚stamo Personal,UNERFORSCHT,Pagos Fijos,C¡culo de Cr‚dito,NO,SIC/COBRANZA,Pagos Fijos,UNERFORSCHT,0,0
010100B40000DBCA,127,INMEDIATO,1,180,2.01702E+25,264843494,1,666,24/07/1996,5,,,0,COMUNICACIONES,L¡nea de Cr‚dito,UNERFORSCHT,Sin L¡mite Preestablecido,Bur¢ de Cr‚dito,NO,COMUNICACIONES,Cr‚dito al Consumo,Individual,0,0
010100B4000102D9,97,INVESTIGACIàN,1,180,2.01702E+25,264523339,1,540,28/08/1990,5,D,M,0,BANCO AZTECA,Pr‚stamo Personal,Individual,Cr‚dito Prendario,Banco Azteca,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
01011C000000FE2C,93,INVESTIGACIàN,1,180,2.01702E+25,265010384,0,0,14/02/1979,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
01091FF400002157,168,INVESTIGACIàN,1,180,2.01702E+25,269561588,,,,,,,,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100B400010BAF,113,INVESTIGACIàN,1,180,2.01703E+25,275088539,0,0,05/03/1997,5,,M,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCOS,UNERFORSCHT,Individual,0,0
010100B400010CD2,124,INMEDIATO,1,180,2.01704E+25,279351314,1,661,14/08/1994,5,,M,0,BANCOS,Tarjeta de Cr‚dito,UNERFORSCHT,Revolvente,Bur¢ de Cr‚dito,NO,BANCOS,Tarjeta de Cr‚dito,Individual,0,0
010100B400010D08,98,INVESTIGACIàN,1,180,2.01704E+25,279732731,0,0,29/07/1991,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCOS,Tarjeta de Cr‚dito,Individual,0,0
010100B400010E3D,111,INVESTIGACIàN,1,180,2.01705E+25,285414341,1,680,19/02/1958,5,,,0,SERVICIOS,L¡nea de Cr‚dito,Individual,Sin L¡mite Preestablecido,C¡culo de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100B400008C01,154,INMEDIATO,1,180,2.01705E+25,288275615,1,666,27/10/1973,5,,,3,BANCOS,Tarjeta de Cr‚dito,UNERFORSCHT,Revolvente,C¡culo de Cr‚dito,NO,FINANCIERA,Aparatos/Muebles,Individual,0,1
1.01028E+14,155,INMEDIATO,1,180,2.01705E+25,288975195,0,647,22/03/1989,5,,,0,COOPERATIVA/CAJA,Pr‚stamo Personal,UNERFORSCHT,Pagos Fijos,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010107B5000052D6,136,INMEDIATO,1,180,2.01705E+25,289350282,0,625,04/06/1979,,,,0,BANCOS,L¡nea de Cr‚dito,Individual,Revolvente,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010107B500015397,101,INVESTIGACIàN,1,180,2.01706E+25,297019113,0,0,11/08/1964,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
01011A18000156A8,89,INMEDIATO,1,180,2.01706E+25,299147442,0,597,04/10/1985,5,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010A00F7000000D0,142,INMEDIATO,1,180,2.01707E+25,303069087,1,659,23/09/1995,5,,M,0,SERVICIOS,L¡nea de Cr‚dito,UNERFORSCHT,Sin L¡mite Preestablecido,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010100B40001122B,163,INVESTIGACIàN,1,180,2.01707E+25,303934689,0,0,01/01/1977,5,,M,0,FINANCIERA,Pr‚stamo Personal,Individual,Pagos Fijos,Bur¢ de Cr‚dito,NO,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
010100B400011251,134,INMEDIATO,1,180,2.01707E+25,304492181,0,648,11/12/1994,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010107B500001D47,114,INMEDIATO,1,180,2.01707E+25,304534326,1,692,13/02/1979,3,S,M,1,TIENDA COMERCIAL,Pr‚stamo Personal,UNERFORSCHT,Revolvente,C¡culo de Cr‚dito,NO,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,,0
010100B4000112DA,100,INVESTIGACIàN,1,180,2.01707E+25,306466023,0,660,06/05/1996,,,,0,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,UNERFORSCHT,BANCO AZTECA,Pagos Fijos,UNERFORSCHT,0,0
